"Plot Title: Carolina September 2021 2"
"#","Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 20182875, SEN S/N: 20182875)","Temp, °F (LGR S/N: 20182875, SEN S/N: 20182875)","Bad Battery (LGR S/N: 20182875)","Coupler Detached (LGR S/N: 20182875)","Good Battery (LGR S/N: 20182875)","Coupler Attached (LGR S/N: 20182875)","Host Connected (LGR S/N: 20182875)","Stopped (LGR S/N: 20182875)","End Of File (LGR S/N: 20182875)"
2044,11/09/21 10:33:42 PM,29510.9,57.51,,,,,,,
2045,11/09/21 11:03:42 PM,29458.3,57.40,,,,,,,
2046,11/09/21 11:33:42 PM,29424.9,57.34,,,,,,,
2047,11/10/21 12:03:42 AM,29602.2,57.49,,,,,,,
2048,11/10/21 12:33:42 AM,29720.8,57.49,,,,,,,
2049,11/10/21 01:03:42 AM,29850.2,57.51,,,,,,,
2050,11/10/21 01:33:42 AM,29796.3,57.43,,,,,,,
2051,11/10/21 02:03:42 AM,29750.0,57.36,,,,,,,
2052,11/10/21 02:33:42 AM,29869.9,57.40,,,,,,,
2053,11/10/21 03:03:42 AM,29899.4,57.42,,,,,,,
2054,11/10/21 03:33:42 AM,30122.8,57.43,,,,,,,
2055,11/10/21 04:03:42 AM,30120.3,57.40,,,,,,,
2056,11/10/21 04:33:42 AM,30020.6,57.36,,,,,,,
2057,11/10/21 05:03:42 AM,29983.4,57.29,,,,,,,
2058,11/10/21 05:33:42 AM,29951.2,57.31,,,,,,,
2059,11/10/21 06:03:42 AM,29874.8,57.22,,,,,,,
2060,11/10/21 06:33:42 AM,29789.0,57.27,,,,,,,
2061,11/10/21 07:03:42 AM,29546.8,56.95,,,,,,,
2062,11/10/21 07:33:42 AM,29353.7,56.68,,,,,,,
2063,11/10/21 08:03:42 AM,29299.4,56.66,,,,,,,
2064,11/10/21 08:33:42 AM,29044.8,56.28,,,,,,,
2065,11/10/21 09:03:42 AM,28966.4,56.21,,,,,,,
2066,11/10/21 09:33:42 AM,29200.7,56.71,,,,,,,
2067,11/10/21 10:03:42 AM,29353.7,56.86,,,,,,,
2068,11/10/21 10:33:42 AM,29628.7,57.54,,,,,,,
2069,11/10/21 11:03:42 AM,29401.2,57.11,,,,,,,
2070,11/10/21 11:33:42 AM,29546.8,57.24,,,,,,,
2071,11/10/21 12:03:42 PM,29619.0,57.63,,,,,,,
2072,11/10/21 12:33:42 PM,29578.1,57.58,,,,,,,
2073,11/10/21 01:03:42 PM,29936.4,58.05,,,,,,,
2074,11/10/21 01:33:42 PM,29694.1,58.39,,,,,,,
2075,11/10/21 02:03:42 PM,29901.9,58.39,,,,,,,
2076,11/10/21 02:33:42 PM,29953.7,58.59,,,,,,,
2077,11/10/21 03:03:42 PM,30040.5,58.66,,,,,,,
2078,11/10/21 03:33:42 PM,29938.9,58.78,,,,,,,
2079,11/10/21 04:03:42 PM,30072.9,58.68,,,,,,,
2080,11/10/21 04:33:42 PM,29948.7,58.60,,,,,,,
2081,11/10/21 05:03:42 PM,30028.1,58.64,,,,,,,
2082,11/10/21 05:33:42 PM,29971.0,58.51,,,,,,,
2083,11/10/21 06:03:42 PM,29725.6,58.03,,,,,,,
2084,11/10/21 06:33:42 PM,29623.9,57.99,,,,,,,
2085,11/10/21 07:03:42 PM,29177.3,57.51,,,,,,,
2086,11/10/21 07:33:42 PM,29163.3,57.61,,,,,,,
2087,11/10/21 08:03:42 PM,28856.4,57.36,,,,,,,
2088,11/10/21 08:33:42 PM,28681.9,57.29,,,,,,,
2089,11/10/21 09:03:42 PM,28996.3,57.52,,,,,,,
2090,11/10/21 09:33:42 PM,29116.7,57.81,,,,,,,
2091,11/10/21 10:03:42 PM,29109.8,58.10,,,,,,,
2092,11/10/21 10:33:42 PM,29530.0,58.32,,,,,,,
2093,11/10/21 11:03:42 PM,29446.4,58.24,,,,,,,
2094,11/10/21 11:33:42 PM,29398.8,58.21,,,,,,,
2095,11/11/21 12:03:42 AM,29382.2,58.10,,,,,,,
2096,11/11/21 12:33:42 AM,29290.0,58.17,,,,,,,
2097,11/11/21 01:03:42 AM,29503.7,58.15,,,,,,,
2098,11/11/21 01:33:42 AM,29660.1,58.08,,,,,,,
2099,11/11/21 02:03:42 AM,29764.6,57.90,,,,,,,
2100,11/11/21 02:33:42 AM,29842.9,57.85,,,,,,,
2101,11/11/21 03:03:42 AM,29801.2,57.88,,,,,,,
2102,11/11/21 03:33:42 AM,29847.8,57.90,,,,,,,
2103,11/11/21 04:03:42 AM,29914.2,57.90,,,,,,,
2104,11/11/21 04:33:42 AM,29921.6,57.85,,,,,,,
2105,11/11/21 05:03:42 AM,29946.3,57.81,,,,,,,
2106,11/11/21 05:33:42 AM,29643.2,57.42,,,,,,,
2107,11/11/21 06:03:42 AM,29554.0,57.27,,,,,,,
2108,11/11/21 06:33:42 AM,29735.4,57.43,,,,,,,
2109,11/11/21 07:03:42 AM,29420.2,56.84,,,,,,,
2110,11/11/21 07:33:42 AM,29264.1,56.68,,,,,,,
2111,11/11/21 08:03:42 AM,29123.7,56.35,,,,,,,
2112,11/11/21 08:33:42 AM,28423.2,54.95,,,,,,,
2113,11/11/21 09:03:42 AM,28529.6,55.17,,,,,,,
2114,11/11/21 09:33:42 AM,28304.5,54.95,,,,,,,
2115,11/11/21 10:03:42 AM,28879.2,56.68,,,,,,,
2116,11/11/21 10:33:42 AM,28668.4,56.16,,,,,,,
2117,11/11/21 11:03:42 AM,28738.3,56.16,,,,,,,
2118,11/11/21 11:33:42 AM,28781.3,56.44,,,,,,,
2119,11/11/21 12:03:42 PM,28872.4,56.68,,,,,,,
2120,11/11/21 12:33:42 PM,29325.4,57.58,,,,,,,
2121,11/11/21 01:03:42 PM,29095.8,57.22,,,,,,,
2122,11/11/21 01:33:42 PM,29349.0,57.67,,,,,,,
2123,11/11/21 02:03:42 PM,29774.4,58.10,,,,,,,
2124,11/11/21 02:33:42 PM,29703.8,58.12,,,,,,,
2125,11/11/21 03:03:42 PM,29911.7,58.15,,,,,,,
2126,11/11/21 03:33:42 PM,29924.1,58.32,,,,,,,
2127,11/11/21 04:03:42 PM,30082.9,58.71,,,,,,,
2128,11/11/21 04:33:42 PM,30152.9,58.50,,,,,,,
2129,11/11/21 05:03:42 PM,30268.7,58.37,,,,,,,
2130,11/11/21 05:33:42 PM,30152.9,58.37,,,,,,,
2131,11/11/21 06:03:42 PM,30225.8,58.32,,,,,,,
2132,11/11/21 06:33:42 PM,30077.9,58.26,,,,,,,
2133,11/11/21 07:03:42 PM,30173.0,58.35,,,,,,,
2134,11/11/21 07:33:42 PM,30155.4,58.26,,,,,,,
2135,11/11/21 08:03:42 PM,30035.5,58.15,,,,,,,
2136,11/11/21 08:33:42 PM,29971.0,58.15,,,,,,,
2137,11/11/21 09:03:42 PM,29828.2,57.97,,,,,,,
2138,11/11/21 09:33:42 PM,29820.8,58.05,,,,,,,
2139,11/11/21 10:03:42 PM,29527.6,57.65,,,,,,,
2140,11/11/21 10:33:42 PM,29313.5,57.38,,,,,,,
2141,11/11/21 11:03:42 PM,28925.0,56.84,,,,,,,
2142,11/11/21 11:33:42 PM,29221.8,57.49,,,,,,,
2143,11/12/21 12:03:42 AM,29356.1,57.63,,,,,,,
2144,11/12/21 12:33:42 AM,29014.8,57.36,,,,,,,
2145,11/12/21 01:03:42 AM,29121.4,57.43,,,,,,,
2146,11/12/21 01:33:42 AM,29434.4,57.61,,,,,,,
2147,11/12/21 02:03:42 AM,29367.9,57.61,,,,,,,
2148,11/12/21 02:33:42 AM,29592.5,57.69,,,,,,,
2149,11/12/21 03:03:42 AM,29472.6,57.51,,,,,,,
2150,11/12/21 03:33:42 AM,29694.1,57.61,,,,,,,
2151,11/12/21 04:03:42 AM,29845.3,57.69,,,,,,,
2152,11/12/21 04:33:42 AM,29652.9,57.40,,,,,,,
2153,11/12/21 05:03:42 AM,30117.8,57.61,,,,,,,
2154,11/12/21 05:33:42 AM,29953.7,57.29,,,,,,,
2155,11/12/21 06:03:42 AM,30147.9,57.38,,,,,,,
2156,11/12/21 06:33:42 AM,30130.3,57.27,,,,,,,
2157,11/12/21 07:03:42 AM,30203.1,57.29,,,,,,,
2158,11/12/21 07:33:42 AM,30276.3,57.34,,,,,,,
2159,11/12/21 08:03:42 AM,30198.1,57.22,,,,,,,
2160,11/12/21 08:33:42 AM,30235.9,57.24,,,,,,,
2161,11/12/21 09:03:42 AM,30278.9,57.43,,,,,,,
2162,11/12/21 09:33:42 AM,30278.9,57.45,,,,,,,
2163,11/12/21 10:03:42 AM,30117.8,57.51,,,,,,,
2164,11/12/21 10:33:42 AM,30082.9,57.58,,,,,,,
2165,11/12/21 11:03:42 AM,30162.9,57.65,,,,,,,
2166,11/12/21 11:33:42 AM,30200.6,57.70,,,,,,,
2167,11/12/21 12:03:42 PM,30233.4,57.76,,,,,,,
2168,11/12/21 12:33:42 PM,30240.9,57.81,,,,,,,
2169,11/12/21 01:03:42 PM,30301.6,57.81,,,,,,,
2170,11/12/21 01:33:42 PM,30324.5,57.81,,,,,,,
2171,11/12/21 02:03:42 PM,30360.1,57.81,,,,,,,
2172,11/12/21 02:33:42 PM,30405.9,57.81,,,,,,,
2173,11/12/21 03:03:42 PM,30426.4,57.83,,,,,,,
2174,11/12/21 03:33:42 PM,30413.6,57.90,,,,,,,
2175,11/12/21 04:03:42 PM,30408.5,57.90,,,,,,,
2176,11/12/21 04:33:42 PM,30385.5,57.92,,,,,,,
2177,11/12/21 05:03:42 PM,30296.6,58.03,,,,,,,
2178,11/12/21 05:33:42 PM,30327.0,57.99,,,,,,,
2179,11/12/21 06:03:42 PM,30240.9,58.03,,,,,,,
2180,11/12/21 06:33:42 PM,30263.7,57.99,,,,,,,
2181,11/12/21 07:03:42 PM,30003.2,58.17,,,,,,,
2182,11/12/21 07:33:42 PM,30190.6,57.99,,,,,,,
2183,11/12/21 08:03:42 PM,30180.5,58.06,,,,,,,
2184,11/12/21 08:33:42 PM,30220.8,58.05,,,,,,,
2185,11/12/21 09:03:42 PM,30240.9,58.03,,,,,,,
2186,11/12/21 09:33:42 PM,30203.1,58.05,,,,,,,
2187,11/12/21 10:03:42 PM,30258.6,58.03,,,,,,,
2188,11/12/21 10:33:42 PM,30137.9,58.05,,,,,,,
2189,11/12/21 11:03:42 PM,30080.4,57.97,,,,,,,
2190,11/12/21 11:33:42 PM,29933.9,57.99,,,,,,,
2191,11/13/21 12:03:42 AM,29759.7,57.83,,,,,,,
2192,11/13/21 12:33:42 AM,29713.5,57.83,,,,,,,
2193,11/13/21 01:03:42 AM,29623.9,57.81,,,,,,,
2194,11/13/21 01:33:42 AM,29580.5,57.79,,,,,,,
2195,11/13/21 02:03:42 AM,29394.0,57.72,,,,,,,
2196,11/13/21 02:33:42 AM,29306.5,57.65,,,,,,,
2197,11/13/21 03:03:42 AM,29401.2,57.69,,,,,,,
2198,11/13/21 03:33:42 AM,29679.5,57.72,,,,,,,
2199,11/13/21 04:03:42 AM,29757.3,57.70,,,,,,,
2200,11/13/21 04:33:42 AM,29723.2,57.65,,,,,,,
2201,11/13/21 05:03:42 AM,29776.8,57.63,,,,,,,
2202,11/13/21 05:33:42 AM,29874.8,57.67,,,,,,,
2203,11/13/21 06:03:42 AM,29983.4,57.67,,,,,,,
2204,11/13/21 06:33:42 AM,30062.9,57.67,,,,,,,
2205,11/13/21 07:03:42 AM,30062.9,57.67,,,,,,,
2206,11/13/21 07:33:42 AM,29948.7,57.51,,,,,,,
2207,11/13/21 08:03:42 AM,29803.7,57.42,,,,,,,
2208,11/13/21 08:33:42 AM,29784.1,57.38,,,,,,,
2209,11/13/21 09:03:42 AM,29842.9,57.38,,,,,,,
2210,11/13/21 09:33:42 AM,29759.7,57.45,,,,,,,
2211,11/13/21 10:03:42 AM,29660.1,57.27,,,,,,,
2212,11/13/21 10:33:42 AM,29444.0,57.11,,,,,,,
2213,11/13/21 11:03:42 AM,29377.4,57.34,,,,,,,
2214,11/13/21 11:33:42 AM,29254.7,57.31,,,,,,,
2215,11/13/21 12:03:42 PM,29320.6,57.51,,,,,,,
2216,11/13/21 12:33:42 PM,29275.8,57.40,,,,,,,
2217,11/13/21 01:03:42 PM,29210.1,57.76,,,,,,,
2218,11/13/21 01:33:42 PM,29522.8,58.46,,,,,,,
2219,11/13/21 02:03:42 PM,29655.3,58.71,,,,,,,
2220,11/13/21 02:33:42 PM,29623.9,58.71,,,,,,,
2221,11/13/21 03:03:42 PM,29757.3,58.68,,,,,,,
2222,11/13/21 03:33:42 PM,29946.3,58.57,,,,,,,
2223,11/13/21 04:03:42 PM,30010.7,58.51,,,,,,,
2224,11/13/21 04:33:42 PM,30145.4,58.35,,,,,,,
2225,11/13/21 05:03:42 PM,30072.9,58.35,,,,,,,
2226,11/13/21 05:33:42 PM,30105.3,58.12,,,,,,,
2227,11/13/21 06:03:42 PM,30183.0,58.08,,,,,,,
2228,11/13/21 06:33:42 PM,30218.3,57.99,,,,,,,
2229,11/13/21 07:03:42 PM,30296.6,57.99,,,,,,,
2230,11/13/21 07:33:42 PM,30281.4,57.90,,,,,,,
2231,11/13/21 08:03:42 PM,30185.5,57.76,,,,,,,
2232,11/13/21 08:33:42 PM,30321.9,57.78,,,,,,,
2233,11/13/21 09:03:42 PM,30316.9,57.54,,,,,,,
2234,11/13/21 09:33:42 PM,30565.1,57.58,,,,,,,
2235,11/13/21 10:03:42 PM,30344.8,57.31,,,,,,,
2236,11/13/21 10:33:42 PM,30102.8,56.98,,,,,,,
2237,11/13/21 11:03:42 PM,29966.1,56.80,,,,,,,
2238,11/13/21 11:33:42 PM,29901.9,56.71,,,,,,,
2239,11/14/21 12:03:42 AM,29823.3,56.44,,,,,,,
2240,11/14/21 12:33:42 AM,29973.5,56.50,,,,,,,
2241,11/14/21 01:03:42 AM,29537.2,55.74,,,,,,,
2242,11/14/21 01:33:42 AM,28941.1,55.49,,,,,,,
2243,11/14/21 02:03:42 AM,28068.1,54.86,,,,,,,
2244,11/14/21 02:33:42 AM,28234.6,55.31,,,,,,,
2245,11/14/21 03:03:42 AM,28398.9,55.31,,,,,,,
2246,11/14/21 03:33:42 AM,29095.8,56.19,,,,,,,
2247,11/14/21 04:03:42 AM,29214.8,56.43,,,,,,,
2248,11/14/21 04:33:42 AM,29114.4,56.12,,,,,,,
2249,11/14/21 05:03:42 AM,28936.5,55.44,,,,,,,
2250,11/14/21 05:33:42 AM,29665.0,56.35,,,,,,,
2251,11/14/21 06:03:42 AM,29791.5,56.48,,,,,,,
2252,11/14/21 06:33:42 AM,29926.5,56.62,,,,,,,
2253,11/14/21 07:03:42 AM,29901.9,56.68,,,,,,,
2254,11/14/21 07:33:42 AM,29919.1,57.11,,,,,,,
2255,11/14/21 08:03:42 AM,30082.9,56.86,,,,,,,
2256,11/14/21 08:33:42 AM,30188.1,57.09,,,,,,,
2257,11/14/21 09:03:42 AM,30142.9,56.84,,,,,,,
2258,11/14/21 09:33:42 AM,29855.1,56.46,,,,,,,
2259,11/14/21 10:03:42 AM,29315.9,55.78,,,,,,,
2260,11/14/21 10:33:42 AM,29105.1,55.62,,,,,,,
2261,11/14/21 11:03:42 AM,29170.3,55.81,,,,,,,
2262,11/14/21 11:33:42 AM,28826.8,55.58,,,,,,,
2263,11/14/21 12:03:42 PM,28829.1,55.89,,,,,,,
2264,11/14/21 12:33:42 PM,28699.9,55.67,,,,,,,
2265,11/14/21 01:03:42 PM,28971.0,56.59,,,,,,,
2266,11/14/21 01:33:42 PM,29196.0,56.80,,,,,,,
2267,11/14/21 02:03:42 PM,29056.4,56.55,,,,,,,
2268,11/14/21 02:33:42 PM,29554.0,56.88,,,,,,,
2269,11/14/21 03:03:42 PM,29580.5,57.40,,,,,,,
2270,11/14/21 03:33:42 PM,29604.6,57.29,,,,,,,
2271,11/14/21 04:03:42 PM,29662.5,57.25,,,,,,,
2272,11/14/21 04:33:42 PM,29747.5,57.24,,,,,,,
2273,11/14/21 05:03:42 PM,29674.7,57.09,,,,,,,
2274,11/14/21 05:33:42 PM,29771.9,56.98,,,,,,,
2275,11/14/21 06:03:42 PM,29911.7,56.93,,,,,,,
2276,11/14/21 06:33:42 PM,29933.9,56.82,,,,,,,
2277,11/14/21 07:03:42 PM,29938.9,56.70,,,,,,,
2278,11/14/21 07:33:42 PM,29956.2,56.68,,,,,,,
2279,11/14/21 08:03:42 PM,29973.5,56.61,,,,,,,
2280,11/14/21 08:33:42 PM,29823.3,56.53,,,,,,,
2281,11/14/21 09:03:42 PM,29696.5,56.28,,,,,,,
2282,11/14/21 09:33:42 PM,29774.4,56.35,,,,,,,
2283,11/14/21 10:03:42 PM,29723.2,56.21,,,,,,,
2284,11/14/21 10:33:42 PM,29764.6,56.21,,,,,,,
2285,11/14/21 11:03:42 PM,29635.9,56.23,,,,,,,
2286,11/14/21 11:33:42 PM,29463.1,55.85,,,,,,,
2287,11/15/21 12:03:42 AM,29077.2,55.35,,,,,,,
2288,11/15/21 12:33:42 AM,28934.2,55.44,,,,,,,
2289,11/15/21 01:03:42 AM,29207.8,55.81,,,,,,,
2290,11/15/21 01:33:42 AM,29088.8,55.72,,,,,,,
2291,11/15/21 02:03:42 AM,29035.6,55.65,,,,,,,
2292,11/15/21 02:33:42 AM,28927.3,55.60,,,,,,,
2293,11/15/21 03:03:42 AM,29098.1,55.72,,,,,,,
2294,11/15/21 03:33:42 AM,29287.6,55.89,,,,,,,
2295,11/15/21 04:03:42 AM,29235.9,55.85,,,,,,,
2296,11/15/21 04:33:42 AM,29098.1,55.62,,,,,,,
2297,11/15/21 05:03:42 AM,29238.2,55.87,,,,,,,
2298,11/15/21 05:33:42 AM,29072.6,55.72,,,,,,,
2299,11/15/21 06:03:42 AM,29306.5,55.90,,,,,,,
2300,11/15/21 06:33:42 AM,29290.0,55.78,,,,,,,
2301,11/15/21 07:03:42 AM,29370.3,55.74,,,,,,,
2302,11/15/21 07:33:42 AM,29518.0,55.87,,,,,,,
2303,11/15/21 08:03:42 AM,29489.3,55.40,,,,,,,
2304,11/15/21 08:33:42 AM,28936.5,54.45,,,,,,,
2305,11/15/21 09:03:42 AM,29410.7,55.17,,,,,,,
2306,11/15/21 09:33:42 AM,29655.3,55.65,,,,,,,
2307,11/15/21 10:03:42 AM,29599.7,55.62,,,,,,,
2308,11/15/21 10:33:42 AM,29494.1,55.47,,,,,,,
2309,11/15/21 11:03:42 AM,29079.6,54.84,,,,,,,
2310,11/15/21 11:33:42 AM,28902.1,54.46,,,,,,,
2311,11/15/21 12:03:42 PM,28760.9,54.84,,,,,,,
2312,11/15/21 12:33:42 PM,28736.0,54.90,,,,,,,
2313,11/15/21 01:03:42 PM,28578.7,55.26,,,,,,,
2314,11/15/21 01:33:42 PM,28569.8,55.27,,,,,,,
2315,11/15/21 02:03:42 PM,28322.0,55.36,,,,,,,
2316,11/15/21 02:33:42 PM,28913.6,55.69,,,,,,,
2317,11/15/21 03:03:42 PM,28661.6,55.85,,,,,,,
2318,11/15/21 03:33:42 PM,28619.0,56.01,,,,,,,
2319,11/15/21 04:03:42 PM,28711.2,55.92,,,,,,,
2320,11/15/21 04:33:42 PM,28065.9,54.82,,,,,,,
2321,11/15/21 05:03:42 PM,27944.0,54.95,,,,,,,
2322,11/15/21 05:33:42 PM,28797.2,55.69,,,,,,,
2323,11/15/21 06:03:42 PM,28945.7,55.74,,,,,,,
2324,11/15/21 06:33:42 PM,29151.7,56.07,,,,,,,
2325,11/15/21 07:03:42 PM,28711.2,55.08,,,,,,,
2326,11/15/21 07:33:42 PM,29261.7,55.89,,,,,,,
2327,11/15/21 08:03:42 PM,29219.5,55.62,,,,,,,
2328,11/15/21 08:33:42 PM,28119.8,53.47,,,,,,,
2329,11/15/21 09:03:42 PM,28113.3,53.47,,,,,,,
2330,11/15/21 09:33:42 PM,29311.2,55.31,,,,,,,
2331,11/15/21 10:03:42 PM,28494.1,53.76,,,,,,,
2332,11/15/21 10:33:42 PM,27655.5,52.29,,,,,,,
2333,11/15/21 11:03:42 PM,27406.0,52.05,,,,,,,
2334,11/15/21 11:33:42 PM,27308.4,52.25,,,,,,,
2335,11/16/21 12:03:42 AM,27033.7,51.87,,,,,,,
2336,11/16/21 12:33:42 AM,27549.8,52.92,,,,,,,
2337,11/16/21 01:03:42 AM,27861.2,53.10,,,,,,,
2338,11/16/21 01:33:42 AM,26737.6,51.85,,,,,,,
2339,11/16/21 02:03:42 AM,27605.7,53.67,,,,,,,
2340,11/16/21 02:33:42 AM,28527.4,55.22,,,,,,,
2341,11/16/21 03:03:42 AM,28169.5,54.63,,,,,,,
2342,11/16/21 03:33:42 AM,28195.5,54.27,,,,,,,
2343,11/16/21 04:03:42 AM,27599.4,53.47,,,,,,,
2344,11/16/21 04:33:42 AM,27785.3,53.69,,,,,,,
2345,11/16/21 05:03:42 AM,27286.1,52.93,,,,,,,
2346,11/16/21 05:33:42 AM,27483.9,53.15,,,,,,,
2347,11/16/21 06:03:42 AM,27961.0,54.16,,,,,,,
2348,11/16/21 06:33:42 AM,27205.4,52.25,,,,,,,
2349,11/16/21 07:03:42 AM,27294.2,52.14,,,,,,,
2350,11/16/21 07:33:42 AM,27143.2,51.58,,,,,,,
2351,11/16/21 08:03:42 AM,27278.0,51.84,,,,,,,
2352,11/16/21 08:33:42 AM,27039.6,51.12,,,,,,,
2353,11/16/21 09:03:42 AM,26881.8,50.85,,,,,,,
2354,11/16/21 09:33:42 AM,26868.1,50.79,,,,,,,
2355,11/16/21 10:03:42 AM,27171.3,51.28,,,,,,,
2356,11/16/21 10:33:42 AM,26919.1,51.17,,,,,,,
2357,11/16/21 11:03:42 AM,26856.4,51.26,,,,,,,
2358,11/16/21 11:33:42 AM,26660.3,51.66,,,,,,,
2359,11/16/21 12:03:42 PM,26518.5,52.00,,,,,,,
2360,11/16/21 12:33:42 PM,26887.7,52.54,,,,,,,
2361,11/16/21 01:03:42 PM,26616.1,52.63,,,,,,,
2362,11/16/21 01:33:42 PM,27628.5,53.96,,,,,,,
2363,11/16/21 02:03:42 PM,28035.9,54.43,,,,,,,
2364,11/16/21 02:33:42 PM,28302.3,54.73,,,,,,,
2365,11/16/21 03:03:42 PM,28221.6,54.68,,,,,,,
2366,11/16/21 03:33:42 PM,28491.8,55.33,,,,,,,
2367,11/16/21 04:03:42 PM,28357.1,55.17,,,,,,,
2368,11/16/21 04:33:42 PM,28500.7,55.00,,,,,,,
2369,11/16/21 05:03:42 PM,27730.7,54.03,,,,,,,
2370,11/16/21 05:33:42 PM,27179.3,53.71,,,,,,,
2371,11/16/21 06:03:42 PM,27294.2,53.58,,,,,,,
2372,11/16/21 06:33:42 PM,27897.2,54.59,,,,,,,
2373,11/16/21 07:03:42 PM,27929.1,54.64,,,,,,,
2374,11/16/21 07:33:42 PM,28465.2,54.81,,,,,,,
2375,11/16/21 08:03:42 PM,28731.5,54.68,,,,,,,
2376,11/16/21 08:33:42 PM,28822.2,54.66,,,,,,,
2377,11/16/21 09:03:42 PM,28849.6,54.57,,,,,,,
2378,11/16/21 09:33:42 PM,29035.6,54.63,,,,,,,
2379,11/16/21 10:03:42 PM,29151.7,54.68,,,,,,,
2380,11/16/21 10:33:42 PM,29049.4,54.59,,,,,,,
2381,11/16/21 11:03:42 PM,28333.0,53.85,,,,,,,
2382,11/16/21 11:33:42 PM,27488.0,52.92,,,,,,,
2383,11/17/21 12:03:42 AM,27903.6,53.73,,,,,,,
2384,11/17/21 12:33:42 AM,27655.5,53.37,,,,,,,
2385,11/17/21 01:03:42 AM,27699.3,53.42,,,,,,,
2386,11/17/21 01:33:42 AM,27783.2,53.56,,,,,,,
2387,11/17/21 02:03:42 AM,27670.1,53.56,,,,,,,
2388,11/17/21 02:33:42 AM,27933.4,53.96,,,,,,,
2389,11/17/21 03:03:42 AM,27990.9,54.16,,,,,,,
2390,11/17/21 03:33:42 AM,28145.7,54.01,,,,,,,
2391,11/17/21 04:03:42 AM,27766.4,53.82,,,,,,,
2392,11/17/21 04:33:42 AM,27965.3,53.96,,,,,,,
2393,11/17/21 05:03:42 AM,27701.4,53.51,,,,,,,
2394,11/17/21 05:33:42 AM,27737.0,53.56,,,,,,,
2395,11/17/21 06:03:42 AM,27760.1,53.64,,,,,,,
2396,11/17/21 06:33:42 AM,27781.1,53.85,,,,,,,
2397,11/17/21 07:03:42 AM,27647.2,53.69,,,,,,,
2398,11/17/21 07:33:42 AM,28271.7,53.98,,,,,,,
2399,11/17/21 08:03:42 AM,28454.1,54.10,,,,,,,
2400,11/17/21 08:33:42 AM,28463.0,54.05,,,,,,,
2401,11/17/21 09:03:42 AM,28545.2,54.05,,,,,,,
2402,11/17/21 09:33:42 AM,28745.1,54.00,,,,,,,
2403,11/17/21 10:03:42 AM,28681.9,54.00,,,,,,,
2404,11/17/21 10:33:42 AM,28392.3,54.00,,,,,,,
2405,11/17/21 11:03:42 AM,28447.5,54.09,,,,,,,
2406,11/17/21 11:33:42 AM,28538.5,54.14,,,,,,,
2407,11/17/21 12:03:42 PM,28783.6,54.14,,,,,,,
2408,11/17/21 12:33:42 PM,28941.1,54.52,,,,,,,
2409,11/17/21 01:03:42 PM,28569.8,54.54,,,,,,,
2410,11/17/21 01:33:42 PM,28191.2,54.43,,,,,,,
2411,11/17/21 02:03:42 PM,28352.7,54.59,,,,,,,
2412,11/17/21 02:33:42 PM,28601.1,54.50,,,,,,,
2413,11/17/21 03:03:42 PM,28551.9,54.46,,,,,,,
2414,11/17/21 03:33:42 PM,28529.6,54.50,,,,,,,
2415,11/17/21 04:03:42 PM,28480.7,54.63,,,,,,,
2416,11/17/21 04:33:42 PM,28403.3,54.55,,,,,,,
2417,11/17/21 05:03:42 PM,28410.0,54.52,,,,,,,
2418,11/17/21 05:33:42 PM,28396.7,54.46,,,,,,,
2419,11/17/21 06:03:42 PM,28206.4,54.10,,,,,,,
2420,11/17/21 06:33:42 PM,28306.7,54.09,,,,,,,
2421,11/17/21 07:03:42 PM,28474.1,54.28,,,,,,,
2422,11/17/21 07:33:42 PM,28549.7,54.30,,,,,,,
2423,11/17/21 08:03:42 PM,28567.5,54.12,,,,,,,
2424,11/17/21 08:33:42 PM,28560.8,53.87,,,,,,,
2425,11/17/21 09:03:42 PM,28612.2,53.83,,,,,,,
2426,11/17/21 09:33:42 PM,28661.6,53.64,,,,,,,
2427,11/17/21 10:03:42 PM,28702.2,53.74,,,,,,,
2428,11/17/21 10:33:42 PM,28713.4,53.56,,,,,,,
2429,11/17/21 11:03:42 PM,28370.3,53.33,,,,,,,
2430,11/17/21 11:33:42 PM,28471.9,53.40,,,,,,,
2431,11/18/21 12:03:42 AM,28585.4,53.29,,,,,,,
2432,11/18/21 12:33:42 AM,28454.1,53.31,,,,,,,
2433,11/18/21 01:03:42 AM,28212.9,53.17,,,,,,,
2434,11/18/21 01:33:42 AM,28280.4,53.24,,,,,,,
2435,11/18/21 02:03:42 AM,28339.5,53.29,,,,,,,
2436,11/18/21 02:33:42 AM,28295.7,53.31,,,,,,,
2437,11/18/21 03:03:42 AM,28295.7,53.37,,,,,,,
2438,11/18/21 03:33:42 AM,28293.5,53.49,,,,,,,
2439,11/18/21 04:03:42 AM,28317.6,53.42,,,,,,,
2440,11/18/21 04:33:42 AM,28302.3,53.60,,,,,,,
2441,11/18/21 05:03:42 AM,28202.0,53.60,,,,,,,
2442,11/18/21 05:33:42 AM,28326.4,53.55,,,,,,,
2443,11/18/21 06:03:42 AM,28317.6,53.51,,,,,,,
2444,11/18/21 06:33:42 AM,28385.7,53.28,,,,,,,
2445,11/18/21 07:03:42 AM,28387.9,53.22,,,,,,,
2446,11/18/21 07:33:42 AM,28443.1,53.24,,,,,,,
2447,11/18/21 08:03:42 AM,28429.8,53.24,,,,,,,
